ID,customer_id,country_id,tbl_loan_id,lender_id,loan_type,Total_Amount,Total_Amount_to_Repay,disbursement_date,due_date,duration,New_versus_Repeat,Amount_Funded_By_Lender,Lender_portion_Funded,Lender_portion_to_be_repaid,target
ID_257052294273267278,257052,Kenya,294273,267278,Type_1,9746.0,9805.0,2022-11-05,2022-11-12,7,Repeat Loan,0.0,0.0,0.0,0
ID_259214252149267278,259214,Kenya,252149,267278,Type_1,835.0,835.0,2022-09-05,2022-09-12,7,Repeat Loan,5.4,0.00646706586826347,5.0,0
ID_243323230010267278,243323,Kenya,230010,267278,Type_1,2849.0,2953.0,2022-08-01,2022-08-08,7,Repeat Loan,854.7,0.3,886.0,0
ID_268758216279267278,268758,Kenya,216279,267278,Type_1,7648.0,7648.0,2022-07-15,2022-07-22,7,Repeat Loan,2294.4,0.3,2294.0,0
ID_263779267643267278,263779,Kenya,267643,267278,Type_1,609.0,609.0,2022-09-26,2022-10-03,7,Repeat Loan,182.7,0.3,183.0,0
ID_262240239692267278,262240,Kenya,239692,267278,Type_1,6499.0,6499.0,2022-08-19,2022-08-26,7,Repeat Loan,0.0,0.0,0.0,0
ID_261232224137267278,261232,Kenya,224137,267278,Type_1,4560.0,4560.0,2022-07-25,2022-08-01,7,Repeat Loan,1368.0,0.3,1368.0,0
ID_257219289546267278,257219,Kenya,289546,267278,Type_1,21990.0,22122.0,2022-10-28,2022-11-04,7,Repeat Loan,6597.0,0.3,6637.0,0
ID_273743360865251804,273743,Kenya,360865,251804,Type_4,250000.0,278125.0,2023-12-15,2024-03-14,90,Repeat Loan,64255.24,0.257020959999999,71484.0,0
ID_243533217102267278,243533,Kenya,217102,267278,Type_1,9878.0,10180.0,2022-07-16,2022-07-23,7,Repeat Loan,2963.4,0.3,3054.0,0
ID_259581290874267278,259581,Kenya,290874,267278,Type_1,4766.0,4834.0,2022-10-29,2022-11-05,7,Repeat Loan,922.64,0.193587914393621,936.0,0
ID_259880279085267278,259880,Kenya,279085,267278,Type_1,4117.0,4125.0,2022-10-10,2022-10-17,7,Repeat Loan,1235.1,0.3,1238.0,0
ID_252496264183267278,252496,Kenya,264183,267278,Type_1,4698.0,4698.0,2022-09-21,2022-09-28,7,Repeat Loan,0.0,0.0,0.0,0
ID_263613283035267278,263613,Kenya,283035,267278,Type_1,29776.0,30681.0,2022-10-17,2022-10-24,7,Repeat Loan,8932.8,0.3,9204.0,0
ID_246588270400267278,246588,Kenya,270400,267278,Type_1,7849.0,8090.0,2022-09-29,2022-10-06,7,Repeat Loan,600.0,0.0764428589629252,618.0,0
ID_248629219167267278,248629,Kenya,219167,267278,Type_1,525.0,525.0,2022-07-18,2022-07-25,7,Repeat Loan,157.5,0.3,158.0,0
ID_272683306287267278,272683,Kenya,306287,267278,Type_4,20000.0,21400.0,2023-01-05,2023-02-05,31,Repeat Loan,2666.0,0.1333,2853.0,0
ID_263966215626267278,263966,Kenya,215626,267278,Type_1,27995.0,28163.0,2022-07-14,2022-07-21,7,Repeat Loan,8398.5,0.3,8449.0,0
ID_252778127627251804,252778,Kenya,127627,251804,Type_5,10000.0,10600.0,2022-03-16,2022-03-30,14,Repeat Loan,1600.0,0.16,1696.0,0
ID_249931367345267278,249931,Kenya,367345,267278,Type_7,20079.0,20782.0,2024-07-03,2024-07-10,7,Repeat Loan,4016.0,0.200009960655411,4157.0,0
ID_260055220796267278,260055,Kenya,220796,267278,Type_1,37093.0,37316.0,2022-07-20,2022-07-27,7,Repeat Loan,11127.9,0.3,11195.0,0
ID_245450244785267278,245450,Kenya,244785,267278,Type_1,2800.0,2820.0,2022-08-26,2022-09-02,7,Repeat Loan,10.02,0.00357857142857142,10.0,0
ID_250056285877267278,250056,Kenya,285877,267278,Type_1,10000.0,10000.0,2022-10-21,2022-10-28,7,Repeat Loan,3000.0,0.3,3000.0,0
ID_256740359883267277,256740,Kenya,359883,267277,Type_2,800000.0,1102746.0,2023-09-19,2024-09-18,365,Repeat Loan,50000.0,0.0625,68922.0,1
ID_308959369113267278,308959,Kenya,369113,267278,Type_7,6906.0,7148.0,2024-08-17,2024-08-24,7,Repeat Loan,1381.0,0.199971039675644,1429.0,0
ID_89703276403267278,89703,Kenya,276403,267278,Type_1,13623.0,13721.0,2022-10-07,2022-10-14,7,Repeat Loan,4086.9,0.3,4116.0,0
ID_259100288367267278,259100,Kenya,288367,267278,Type_1,9039.0,9039.0,2022-10-26,2022-11-02,7,Repeat Loan,2711.7,0.3,2712.0,0
ID_261381240768267278,261381,Kenya,240768,267278,Type_1,9154.0,9154.0,2022-08-20,2022-08-27,7,Repeat Loan,0.0,0.0,0.0,0
ID_259757291673267278,259757,Kenya,291673,267278,Type_1,8530.0,8530.0,2022-10-31,2022-11-07,7,Repeat Loan,43.8,0.0051348182883939,44.0,0
ID_241687267334267278,241687,Kenya,267334,267278,Type_1,11877.0,11937.0,2022-09-26,2022-10-03,7,Repeat Loan,3563.1,0.3,3581.0,0
ID_241346295249267278,241346,Kenya,295249,267278,Type_1,13213.0,13213.0,2022-11-07,2022-11-14,7,Repeat Loan,1000.77,0.0757413153712253,1001.0,0
ID_254312292520267278,254312,Kenya,292520,267278,Type_1,1428.0,1438.0,2022-11-02,2022-11-09,7,Repeat Loan,0.0,0.0,0.0,0
ID_253578218356267278,253578,Kenya,218356,267278,Type_1,11773.0,11844.0,2022-07-18,2022-07-25,7,Repeat Loan,3531.9,0.3,3553.0,0
ID_288538359911251804,288538,Kenya,359911,251804,Type_4,16000.0,16720.0,2023-09-19,2023-10-03,14,Repeat Loan,3800.0,0.2375,3971.0,0
ID_258972227137267278,258972,Kenya,227137,267278,Type_1,4500.0,4629.0,2022-07-28,2022-08-04,7,Repeat Loan,1350.0,0.3,1389.0,0
ID_308426374491251804,308426,Kenya,374491,251804,Type_7,11192.0,11584.0,2024-11-02,2024-11-09,7,Repeat Loan,2238.0,0.199964260185847,2316.0,0
ID_247859220411267278,247859,Kenya,220411,267278,Type_1,9726.0,9726.0,2022-07-20,2022-07-27,7,Repeat Loan,2917.8,0.3,2918.0,0
ID_248840220099267278,248840,Kenya,220099,267278,Type_1,950.0,950.0,2022-07-20,2022-07-27,7,Repeat Loan,285.0,0.3,285.0,0
ID_250013374975251804,250013,Kenya,374975,251804,Type_7,3519.0,3643.0,2024-11-09,2024-11-16,7,Repeat Loan,440.0,0.125035521454958,456.0,0
ID_241606225402267278,241606,Kenya,225402,267278,Type_1,4729.0,4729.0,2022-07-27,2022-08-03,7,Repeat Loan,1418.7,0.3,1419.0,0
ID_254913251617267278,254913,Kenya,251617,267278,Type_1,19577.0,20174.0,2022-09-04,2022-09-11,7,Repeat Loan,5873.1,0.3,6052.0,0
ID_309060368459251804,309060,Kenya,368459,251804,Type_7,7000.0,7246.0,2024-08-02,2024-08-09,7,Repeat Loan,1400.0,0.2,1449.0,0
ID_261812294026267278,261812,Kenya,294026,267278,Type_1,16006.0,16495.0,2022-11-05,2022-11-12,7,Repeat Loan,4801.8,0.3,4949.0,0
ID_15493105359245684,15493,Kenya,105359,245684,Type_2,10000.0,10700.0,2021-11-24,2021-12-24,30,New Loan,10000.0,1.0,10700.0,0
ID_309902368944267278,309902,Kenya,368944,267278,Type_7,4590.0,4781.0,2024-08-14,2024-08-21,7,Repeat Loan,918.0,0.2,956.0,0
ID_262972222141267278,262972,Kenya,222141,267278,Type_1,11876.0,11876.0,2022-07-22,2022-07-29,7,Repeat Loan,3562.8,0.3,3563.0,0
ID_261886293196267278,261886,Kenya,293196,267278,Type_1,4281.0,4281.0,2022-11-03,2022-11-10,7,Repeat Loan,0.0,0.0,0.0,0
ID_258527274459267278,258527,Kenya,274459,267278,Type_1,14061.0,14231.0,2022-10-04,2022-10-11,7,Repeat Loan,0.0,0.0,0.0,0
ID_246989302483251804,246989,Kenya,302483,251804,Type_5,48000.0,50500.0,2022-11-22,2022-12-06,14,Repeat Loan,6400.0,0.133333333333333,6733.0,0
ID_259720224666267278,259720,Kenya,224666,267278,Type_1,5249.0,5313.0,2022-07-25,2022-08-01,7,Repeat Loan,1574.7,0.3,1594.0,0
ID_259693248131267278,259693,Kenya,248131,267278,Type_1,7929.0,7929.0,2022-08-30,2022-09-06,7,Repeat Loan,0.0,0.0,0.0,0
ID_253537233982267278,253537,Kenya,233982,267278,Type_1,2928.0,3034.0,2022-08-10,2022-08-17,7,Repeat Loan,878.4,0.3,910.0,0
ID_248375217682267278,248375,Kenya,217682,267278,Type_1,3724.0,3724.0,2022-07-16,2022-07-23,7,Repeat Loan,1117.2,0.3,1117.0,0
ID_248818256319267278,248818,Kenya,256319,267278,Type_1,47173.0,47866.0,2022-09-10,2022-09-17,7,Repeat Loan,3673.37,0.0778701799758336,3727.0,0
ID_259281272811267278,259281,Kenya,272811,267278,Type_1,8172.0,8172.0,2022-10-03,2022-10-10,7,Repeat Loan,2451.6,0.3,2452.0,0
ID_258575296874267278,258575,Kenya,296874,267278,Type_1,4099.0,4099.0,2022-11-10,2022-11-17,7,Repeat Loan,0.0,0.0,0.0,0
ID_258888241317267278,258888,Kenya,241317,267278,Type_1,11699.0,11840.0,2022-08-20,2022-08-27,7,Repeat Loan,3509.7,0.3,3552.0,0
ID_254331223958267278,254331,Kenya,223958,267278,Type_1,5249.0,5281.0,2022-07-25,2022-08-01,7,Repeat Loan,1574.7,0.3,1584.0,0
ID_270614239938251804,270614,Kenya,239938,251804,Type_4,1250000.0,1703286.0,2022-09-06,2023-09-01,360,Repeat Loan,51784.02,0.0414272159999999,70562.0,1
ID_265255215063267278,265255,Kenya,215063,267278,Type_1,1958.0,2020.0,2022-07-13,2022-07-20,7,Repeat Loan,587.4,0.3,606.0,0
ID_260374286539267278,260374,Kenya,286539,267278,Type_1,1009.0,1033.0,2022-10-22,2022-10-29,7,Repeat Loan,0.0,0.0,0.0,0
ID_244565252817267278,244565,Kenya,252817,267278,Type_1,5298.0,5298.0,2022-09-06,2022-09-13,7,Repeat Loan,1589.4,0.3,1589.0,0
ID_247726257361267278,247726,Kenya,257361,267278,Type_1,7367.0,7382.0,2022-09-12,2022-09-19,7,Repeat Loan,0.04,5.4296185692955e-06,0.0,0
ID_248927242267267278,248927,Kenya,242267,267278,Type_1,10378.0,10378.0,2022-08-22,2022-08-29,7,Repeat Loan,0.0,0.0,0.0,0
ID_308504369773267278,308504,Kenya,369773,267278,Type_7,10000.0,10351.0,2024-08-27,2024-09-03,7,Repeat Loan,2000.0,0.2,2070.0,0
ID_264539257924267278,264539,Kenya,257924,267278,Type_1,4250.0,4250.0,2022-09-12,2022-09-19,7,Repeat Loan,0.0,0.0,0.0,0
ID_249259258265267278,249259,Kenya,258265,267278,Type_1,2549.0,2549.0,2022-09-13,2022-09-20,7,Repeat Loan,0.0,0.0,0.0,0
ID_261829225401267278,261829,Kenya,225401,267278,Type_1,1190.0,1235.0,2022-07-26,2022-08-02,7,Repeat Loan,357.0,0.3,371.0,0
ID_244754219235267278,244754,Kenya,219235,267278,Type_1,9979.0,10284.0,2022-07-19,2022-07-26,7,Repeat Loan,2993.7,0.3,3085.0,0
ID_261104220459267278,261104,Kenya,220459,267278,Type_1,32024.0,32024.0,2022-07-20,2022-07-27,7,Repeat Loan,9607.2,0.3,9607.0,0
ID_265464250752267278,265464,Kenya,250752,267278,Type_1,4699.0,4834.0,2022-09-03,2022-09-10,7,Repeat Loan,1409.7,0.3,1450.0,0
ID_242250276749267278,242250,Kenya,276749,267278,Type_1,2240.0,2240.0,2022-10-07,2022-10-14,7,Repeat Loan,14.51,0.00647767857142857,15.0,0
ID_265323228565267278,265323,Kenya,228565,267278,Type_1,58990.0,59344.0,2022-07-30,2022-08-06,7,Repeat Loan,17697.0,0.3,17803.0,0
ID_248355267486267278,248355,Kenya,267486,267278,Type_1,18090.0,18506.0,2022-09-26,2022-10-03,7,Repeat Loan,5427.0,0.3,5552.0,0
ID_241824265515267278,241824,Kenya,265515,267278,Type_1,23656.0,24376.0,2022-09-22,2022-09-29,7,Repeat Loan,7096.8,0.3,7313.0,0
ID_264617253903267278,264617,Kenya,253903,267278,Type_1,4699.0,4699.0,2022-09-07,2022-09-14,7,Repeat Loan,0.0,0.0,0.0,0
ID_248135360345251804,248135,Kenya,360345,251804,Type_7,20000.0,20400.0,2023-10-24,2023-10-31,7,Repeat Loan,3750.0,0.1875,3825.0,0
ID_249259266530267278,249259,Kenya,266530,267278,Type_1,2720.0,2720.0,2022-09-24,2022-10-01,7,Repeat Loan,318.13,0.116959558823529,318.0,0
ID_256551252747267278,256551,Kenya,252747,267278,Type_1,4508.0,4671.0,2022-09-06,2022-09-13,7,Repeat Loan,1352.4,0.3,1401.0,0
ID_257725266517267278,257725,Kenya,266517,267278,Type_1,499.0,507.0,2022-09-24,2022-10-01,7,Repeat Loan,149.7,0.3,152.0,0
ID_241795158400251804,241795,Kenya,158400,251804,Type_4,30000.0,32100.0,2022-05-05,2022-06-04,30,Repeat Loan,6000.0,0.2,6420.0,0
ID_263861295351267278,263861,Kenya,295351,267278,Type_1,23835.0,23979.0,2022-11-07,2022-11-14,7,Repeat Loan,756.37,0.0317335850639815,761.0,0
ID_259561273495267278,259561,Kenya,273495,267278,Type_1,4299.0,4299.0,2022-10-03,2022-10-10,7,Repeat Loan,20.4,0.00474528960223307,20.0,0
ID_252669253286267278,252669,Kenya,253286,267278,Type_1,5298.0,5395.0,2022-09-06,2022-09-13,7,Repeat Loan,182.29,0.0344073235183087,186.0,0
ID_252690230081267278,252690,Kenya,230081,267278,Type_1,840.0,852.0,2022-08-01,2022-08-08,7,Repeat Loan,252.0,0.3,256.0,0
ID_256097229948267278,256097,Kenya,229948,267278,Type_1,21692.0,22352.0,2022-08-01,2022-08-08,7,Repeat Loan,6507.6,0.3,6706.0,0
ID_242044360955251804,242044,Kenya,360955,251804,Type_4,100000.0,115189.0,2024-01-03,2024-04-02,90,Repeat Loan,25000.0,0.25,28797.0,0
ID_262477238124267278,262477,Kenya,238124,267278,Type_1,28709.0,29584.0,2022-08-17,2022-08-24,7,Repeat Loan,8612.7,0.3,8875.0,0
ID_256723218325267278,256723,Kenya,218325,267278,Type_1,1913.0,1913.0,2022-07-18,2022-07-25,7,Repeat Loan,573.9,0.3,574.0,0
ID_266245294526267278,266245,Kenya,294526,267278,Type_1,4518.0,4518.0,2022-11-05,2022-11-12,7,Repeat Loan,1355.4,0.3,1355.0,0
ID_258053262570267278,258053,Kenya,262570,267278,Type_1,260.0,264.0,2022-09-19,2022-09-26,7,Repeat Loan,0.0,0.0,0.0,0
ID_246999291591267278,246999,Kenya,291591,267278,Type_1,5784.0,5836.0,2022-10-31,2022-11-07,7,Repeat Loan,1735.2,0.3,1751.0,0
ID_259244239878267278,259244,Kenya,239878,267278,Type_1,2749.0,2749.0,2022-08-19,2022-08-26,7,Repeat Loan,301.5,0.109676245907602,302.0,0
ID_256718299791267278,256718,Kenya,299791,267278,Type_1,2383.0,2383.0,2022-11-16,2022-11-23,7,Repeat Loan,714.9,0.3,715.0,0
ID_247654357588251804,247654,Kenya,357588,251804,Type_4,9000.0,9469.0,2023-08-11,2023-08-25,14,Repeat Loan,2137.0,0.237444444444444,2248.0,0
ID_252905255366267278,252905,Kenya,255366,267278,Type_1,600.0,600.0,2022-09-09,2022-09-16,7,Repeat Loan,0.0,0.0,0.0,0
ID_246012264102267278,246012,Kenya,264102,267278,Type_1,609.0,609.0,2022-09-21,2022-09-28,7,Repeat Loan,182.7,0.3,183.0,0
ID_266431265797267278,266431,Kenya,265797,267278,Type_1,19180.0,19578.0,2022-09-23,2022-09-30,7,Repeat Loan,0.0,0.0,0.0,0
ID_249110254687267278,249110,Kenya,254687,267278,Type_1,25834.0,25834.0,2022-09-08,2022-09-15,7,Repeat Loan,7750.2,0.3,7750.0,0
ID_243233261714267278,243233,Kenya,261714,267278,Type_1,2420.0,2437.0,2022-09-17,2022-09-24,7,Repeat Loan,726.0,0.3,731.0,0
ID_260969299074267278,260969,Kenya,299074,267278,Type_1,7589.0,7617.0,2022-11-15,2022-11-22,7,Repeat Loan,2276.7,0.3,2285.0,0
ID_258114271727267278,258114,Kenya,271727,267278,Type_1,3710.0,3817.0,2022-10-01,2022-10-08,7,Repeat Loan,1113.0,0.3,1145.0,0
ID_256053280603267278,256053,Kenya,280603,267278,Type_1,2159.0,2175.0,2022-10-12,2022-10-19,7,Repeat Loan,647.7,0.3,653.0,0
ID_239441236282267278,239441,Kenya,236282,267278,Type_1,2385.0,2419.0,2022-08-13,2022-08-20,7,Repeat Loan,715.5,0.3,726.0,0
ID_270139286756267278,270139,Kenya,286756,267278,Type_1,7165.0,7208.0,2022-10-22,2022-10-29,7,Repeat Loan,0.0,0.0,0.0,0
ID_255560222352267278,255560,Kenya,222352,267278,Type_1,2749.0,2769.0,2022-07-22,2022-07-29,7,Repeat Loan,824.7,0.3,831.0,0
ID_252108219501267278,252108,Kenya,219501,267278,Type_1,1500.0,1511.0,2022-07-19,2022-07-26,7,Repeat Loan,450.0,0.3,453.0,0
ID_257758129407245684,257758,Kenya,129407,245684,Type_2,10000.0,10921.0,2022-03-21,2022-04-20,30,New Loan,10000.0,1.0,10921.0,1
ID_245552304501267278,245552,Kenya,304501,267278,Type_1,585.0,585.0,2022-11-26,2022-12-03,7,Repeat Loan,11.1,0.0189743589743589,11.0,0
ID_311854373804267278,311854,Kenya,373804,267278,Type_7,5000.0,5176.0,2024-10-23,2024-10-30,7,Repeat Loan,1000.0,0.2,1035.0,0
ID_268081244585267278,268081,Kenya,244585,267278,Type_1,1535.0,1577.0,2022-08-26,2022-09-02,7,Repeat Loan,460.5,0.3,473.0,0
ID_270011271497267278,270011,Kenya,271497,267278,Type_1,1412.0,1461.0,2022-09-30,2022-10-07,7,Repeat Loan,141.37,0.100120396600566,146.0,0
ID_262519247114267278,262519,Kenya,247114,267278,Type_1,4799.0,4799.0,2022-08-29,2022-09-05,7,Repeat Loan,1439.7,0.3,1440.0,0
ID_243233305404267278,243233,Kenya,305404,267278,Type_1,110.0,110.0,2022-11-28,2022-12-05,7,Repeat Loan,33.0,0.3,33.0,0
ID_243332233203267278,243332,Kenya,233203,267278,Type_1,18965.0,19152.0,2022-08-08,2022-08-15,7,Repeat Loan,5689.5,0.3,5746.0,0
ID_264406277666267278,264406,Kenya,277666,267278,Type_1,16406.0,16810.0,2022-10-08,2022-10-15,7,Repeat Loan,0.0,0.0,0.0,0
ID_261499243813267278,261499,Kenya,243813,267278,Type_1,4698.0,4765.0,2022-08-25,2022-09-01,7,Repeat Loan,1409.4,0.3,1430.0,0
ID_261937290673267278,261937,Kenya,290673,267278,Type_1,1125.0,1125.0,2022-10-29,2022-11-05,7,Repeat Loan,0.0,0.0,0.0,0
ID_266220215172267278,266220,Kenya,215172,267278,Type_1,760.0,760.0,2022-07-13,2022-07-20,7,Repeat Loan,228.0,0.3,228.0,0
ID_268608280231267278,268608,Kenya,280231,267278,Type_1,834.0,1406.0,2022-10-12,2022-10-19,7,Repeat Loan,0.0,0.0,0.0,0
ID_243937278199267278,243937,Kenya,278199,267278,Type_1,6409.0,6409.0,2022-10-10,2022-10-17,7,Repeat Loan,1922.7,0.3,1923.0,0
ID_268959272726267278,268959,Kenya,272726,267278,Type_1,12922.0,13316.0,2022-10-01,2022-10-08,7,Repeat Loan,3876.6,0.3,3995.0,0
ID_247052277921267278,247052,Kenya,277921,267278,Type_1,1500.0,1533.0,2022-10-08,2022-10-15,7,Repeat Loan,450.0,0.3,460.0,0
ID_257350224937267278,257350,Kenya,224937,267278,Type_1,495.0,495.0,2022-07-26,2022-08-02,7,Repeat Loan,148.5,0.3,149.0,0
ID_258114214343267278,258114,Kenya,214343,267278,Type_1,1249.0,1249.0,2022-07-13,2022-07-20,7,Repeat Loan,624.5,0.5,625.0,0
ID_245095255239267278,245095,Kenya,255239,267278,Type_1,950.0,950.0,2022-09-09,2022-09-16,7,Repeat Loan,285.0,0.3,285.0,0
ID_261164287578267278,261164,Kenya,287578,267278,Type_1,2799.0,2901.0,2022-10-24,2022-10-31,7,Repeat Loan,0.0,0.0,0.0,0
ID_304861366800267277,304861,Kenya,366800,267277,Type_2,10000.0,10600.0,2024-06-10,2024-07-10,30,Repeat Loan,5000.0,0.5,5300.0,0
ID_249017232274267278,249017,Kenya,232274,267278,Type_1,14967.0,14967.0,2022-08-05,2022-08-12,7,Repeat Loan,4490.1,0.3,4490.0,0
ID_242748230138267278,242748,Kenya,230138,267278,Type_1,18387.0,18857.0,2022-08-02,2022-08-09,7,Repeat Loan,5516.1,0.3,5657.0,0
ID_267596257804267278,267596,Kenya,257804,267278,Type_1,1500.0,2373.0,2022-09-12,2022-09-19,7,Repeat Loan,0.0,0.0,0.0,0
ID_244887224314267278,244887,Kenya,224314,267278,Type_1,7738.0,7971.0,2022-07-25,2022-08-01,7,Repeat Loan,2321.4,0.3,2391.0,0
ID_255338288611267278,255338,Kenya,288611,267278,Type_1,3296.0,3319.0,2022-10-26,2022-11-02,7,Repeat Loan,15.89,0.00482099514563106,16.0,0
ID_244565274010267278,244565,Kenya,274010,267278,Type_1,2260.0,2276.0,2022-10-04,2022-10-11,7,Repeat Loan,678.0,0.3,683.0,0
ID_259880214718267278,259880,Kenya,214718,267278,Type_1,2195.0,2195.0,2022-07-13,2022-07-20,7,Repeat Loan,658.5,0.3,659.0,0
ID_261868293318267278,261868,Kenya,293318,267278,Type_1,2346.0,2411.0,2022-11-03,2022-11-10,7,Repeat Loan,457.01,0.194803921568627,470.0,0
ID_262249296094267278,262249,Kenya,296094,267278,Type_1,4599.0,4635.0,2022-11-09,2022-11-16,7,Repeat Loan,1379.7,0.3,1391.0,0
ID_268036250909267278,268036,Kenya,250909,267278,Type_1,9020.0,9020.0,2022-09-03,2022-09-10,7,Repeat Loan,2040.6,0.226230598669623,2041.0,0
ID_262436229547267278,262436,Kenya,229547,267278,Type_1,10062.0,10308.0,2022-08-01,2022-08-08,7,Repeat Loan,3018.6,0.3,3092.0,0
ID_267159276158267278,267159,Kenya,276158,267278,Type_1,2369.0,2420.0,2022-10-06,2022-10-13,7,Repeat Loan,0.0,0.0,0.0,0
ID_248164306035267278,248164,Kenya,306035,267278,Type_5,14500.0,15325.0,2022-12-05,2022-12-19,14,Repeat Loan,1933.0,0.133310344827586,2043.0,0
ID_265568268050267278,265568,Kenya,268050,267278,Type_1,930.0,930.0,2022-09-26,2022-10-03,7,Repeat Loan,0.08,8.60215053763441e-05,0.0,0
ID_271847292344267278,271847,Kenya,292344,267278,Type_1,2040.0,2040.0,2022-11-02,2022-11-09,7,Repeat Loan,612.0,0.3,612.0,0
ID_263245249054267278,263245,Kenya,249054,267278,Type_1,1519.0,1519.0,2022-09-01,2022-09-08,7,Repeat Loan,455.7,0.3,456.0,0
ID_256518235650267278,256518,Kenya,235650,267278,Type_1,2379.0,2391.0,2022-08-12,2022-08-19,7,Repeat Loan,713.7,0.3,717.0,0
ID_243488220451267278,243488,Kenya,220451,267278,Type_1,4599.0,4698.0,2022-07-20,2022-07-27,7,Repeat Loan,1379.7,0.3,1409.0,0
ID_258024299134267278,258024,Kenya,299134,267278,Type_1,13219.0,13219.0,2022-11-15,2022-11-22,7,Repeat Loan,3965.7,0.3,3966.0,0
ID_269509273573267278,269509,Kenya,273573,267278,Type_1,5643.0,5817.0,2022-10-03,2022-10-10,7,Repeat Loan,0.0,0.0,0.0,0
ID_263384285926267278,263384,Kenya,285926,267278,Type_1,2570.0,2645.0,2022-10-21,2022-10-28,7,Repeat Loan,771.0,0.3,794.0,0
ID_259149233944267278,259149,Kenya,233944,267278,Type_1,3158.0,3158.0,2022-08-10,2022-08-17,7,Repeat Loan,947.4,0.3,947.0,0
ID_266365239269267278,266365,Kenya,239269,267278,Type_1,8874.0,9146.0,2022-08-18,2022-08-25,7,Repeat Loan,451.22,0.0508474194275411,465.0,0
ID_242352279923267278,242352,Kenya,279923,267278,Type_1,5255.0,5255.0,2022-10-12,2022-10-19,7,Repeat Loan,1576.5,0.3,1577.0,0
ID_248472243806267278,248472,Kenya,243806,267278,Type_1,2540.0,2633.0,2022-08-25,2022-09-01,7,Repeat Loan,762.0,0.3,790.0,0
ID_257379259357267278,257379,Kenya,259357,267278,Type_1,11501.0,11501.0,2022-09-14,2022-09-21,7,Repeat Loan,3450.3,0.3,3450.0,0
ID_255653243958267278,255653,Kenya,243958,267278,Type_1,9698.0,9698.0,2022-08-25,2022-09-01,7,Repeat Loan,2909.4,0.3,2909.0,0
ID_263092270501267278,263092,Kenya,270501,267278,Type_1,999.0,999.0,2022-09-29,2022-10-06,7,Repeat Loan,0.4,0.0004004004004004,0.0,0
ID_256419225333267278,256419,Kenya,225333,267278,Type_1,17819.0,17819.0,2022-07-26,2022-08-02,7,Repeat Loan,5345.7,0.3,5346.0,0
ID_244815236620267278,244815,Kenya,236620,267278,Type_1,6248.0,6440.0,2022-08-13,2022-08-20,7,Repeat Loan,1874.4,0.3,1932.0,0
ID_257305292877267278,257305,Kenya,292877,267278,Type_1,2199.0,2215.0,2022-11-02,2022-11-09,7,Repeat Loan,659.7,0.3,665.0,0
ID_249214225066267278,249214,Kenya,225066,267278,Type_1,7571.0,7709.0,2022-07-26,2022-08-02,7,Repeat Loan,2271.3,0.3,2313.0,0
ID_243804284515267278,243804,Kenya,284515,267278,Type_1,7478.0,7644.0,2022-10-19,2022-10-26,7,Repeat Loan,925.2,0.123722920566996,946.0,0
ID_246828231567267278,246828,Kenya,231567,267278,Type_1,2970.0,2991.0,2022-08-04,2022-08-11,7,Repeat Loan,891.0,0.3,897.0,0
ID_256146236516267278,256146,Kenya,236516,267278,Type_1,5499.0,5532.0,2022-08-13,2022-08-20,7,Repeat Loan,0.0,0.0,0.0,0
ID_252120246096267278,252120,Kenya,246096,267278,Type_1,4349.0,4349.0,2022-08-27,2022-09-03,7,Repeat Loan,1304.7,0.3,1305.0,0
ID_250153291618267278,250153,Kenya,291618,267278,Type_1,5897.0,5933.0,2022-10-31,2022-11-07,7,Repeat Loan,1769.1,0.3,1780.0,0
ID_260007270108267278,260007,Kenya,270108,267278,Type_1,4359.0,4390.0,2022-09-29,2022-10-06,7,Repeat Loan,1307.7,0.3,1317.0,0
ID_259862295913267278,259862,Kenya,295913,267278,Type_1,4590.0,4590.0,2022-11-08,2022-11-15,7,Repeat Loan,1377.0,0.3,1377.0,0
ID_258032272909267278,258032,Kenya,272909,267278,Type_1,2359.0,2359.0,2022-10-03,2022-10-10,7,Repeat Loan,707.7,0.3,708.0,0
ID_259122278022267278,259122,Kenya,278022,267278,Type_1,4634.0,4634.0,2022-10-08,2022-10-15,7,Repeat Loan,320.43,0.0691476046611998,320.0,0
ID_261318303449267278,261318,Kenya,303449,267278,Type_1,2900.0,2900.0,2022-11-24,2022-12-01,7,Repeat Loan,870.0,0.3,870.0,0
ID_238197359652251804,238197,Kenya,359652,251804,Type_4,24000.0,25680.0,2023-08-24,2023-09-23,30,Repeat Loan,5700.0,0.2375,6099.0,0
ID_270709262711267278,270709,Kenya,262711,267278,Type_1,9198.0,9198.0,2022-09-19,2022-09-26,7,Repeat Loan,112.24,0.0122026527505979,112.0,0
ID_256799301540267278,256799,Kenya,301540,267278,Type_1,10413.0,10715.0,2022-11-19,2022-11-26,7,Repeat Loan,0.0,0.0,0.0,0
ID_250612296432267278,250612,Kenya,296432,267278,Type_1,11295.0,11295.0,2022-11-09,2022-11-16,7,Repeat Loan,1828.45,0.161881363435148,1828.0,0
ID_258400250964267278,258400,Kenya,250964,267278,Type_1,4699.0,4699.0,2022-09-03,2022-09-10,7,Repeat Loan,0.0,0.0,0.0,0
ID_262624260959267278,262624,Kenya,260959,267278,Type_1,8986.0,9074.0,2022-09-16,2022-09-23,7,Repeat Loan,2.43,0.000270420654351213,2.0,0
